iter	Passed	Remaining
3244	11914	6443
3245	11918	6440
3246	11921	6436
3247	11924	6432
3248	11928	6428
3249	11931	6424
3250	11935	6421
3251	11938	6417
3252	11941	6413
3253	11945	6409
3254	11948	6405
3255	11952	6401
3256	11955	6397
3257	11958	6393
3258	11961	6390
3259	11965	6386
3260	11968	6382
3261	11971	6378
3262	11974	6374
3263	11977	6370
3264	11981	6366
3265	11984	6362
3266	11987	6358
3267	11991	6355
3268	11994	6351
3269	11998	6347
3270	12001	6343
3271	12004	6339
3272	12008	6336
3273	12011	6332
3274	12015	6328
3275	12018	6324
3276	12022	6321
3277	12025	6317
3278	12028	6313
3279	12032	6309
3280	12036	6306
3281	12039	6302
3282	12042	6298
3283	12046	6294
3284	12049	6290
3285	12053	6287
3286	12056	6283
3287	12059	6279
3288	12063	6275
3289	12066	6271
3290	12070	6268
3291	12073	6264
3292	12077	6260
3293	12081	6257
3294	12085	6253
3295	12088	6249
3296	12091	6245
3297	12095	6242
3298	12098	6238
3299	12102	6234
3300	12106	6231
3301	12109	6227
3302	12113	6223
3303	12119	6220
3304	12122	6217
3305	12125	6213
3306	12130	6210
3307	12134	6206
3308	12137	6202
3309	12141	6199
3310	12146	6196
3311	12150	6192
3312	12153	6188
3313	12156	6184
3314	12160	6181
3315	12164	6177
3316	12168	6174
3317	12171	6170
3318	12175	6166
3319	12180	6163
3320	12183	6159
3321	12187	6156
3322	12191	6152
3323	12196	6149
3324	12199	6145
3325	12202	6141
3326	12206	6137
3327	12210	6134
3328	12214	6131
3329	12218	6127
3330	12222	6124
3331	12226	6120
3332	12229	6116
3333	12233	6113
3334	12237	6109
3335	12240	6105
3336	12244	6102
3337	12248	6098
3338	12252	6094
3339	12257	6092
3340	12262	6089
3341	12266	6085
3342	12269	6081
3343	12273	6077
3344	12278	6074
3345	12281	6071
3346	12285	6067
3347	12288	6063
3348	12294	6061
3349	12297	6057
3350	12301	6053
3351	12304	6049
3352	12308	6045
3353	12311	6042
3354	12315	6038
3355	12318	6034
3356	12323	6031
3357	12330	6029
3358	12334	6026
3359	12340	6023
3360	12344	6020
3361	12348	6016
3362	12351	6012
3363	12354	6008
3364	12358	6004
3365	12362	6001
3366	12365	5997
3367	12368	5993
3368	12373	5990
3369	12376	5986
3370	12379	5982
3371	12383	5978
3372	12387	5975
3373	12390	5971
3374	12394	5967
3375	12397	5963
3376	12401	5960
3377	12406	5957
3378	12410	5953
3379	12413	5949
3380	12416	5945
3381	12421	5942
3382	12425	5939
3383	12429	5935
3384	12432	5931
3385	12437	5928
3386	12440	5924
3387	12444	5921
3388	12448	5917
3389	12453	5914
3390	12456	5910
3391	12460	5906
3392	12463	5902
3393	12466	5899
3394	12471	5896
3395	12475	5892
3396	12480	5889
3397	12483	5885
3398	12487	5881
3399	12490	5878
3400	12494	5874
3401	12497	5870
3402	12501	5866
3403	12505	5863
3404	12509	5860
3405	12513	5856
3406	12516	5852
3407	12520	5848
3408	12523	5844
3409	12526	5840
3410	12530	5837
3411	12534	5833
3412	12537	5829
3413	12540	5825
3414	12544	5822
3415	12548	5818
3416	12552	5815
3417	12555	5811
3418	12559	5807
3419	12562	5803
3420	12567	5800
3421	12571	5796
3422	12574	5793
3423	12577	5789
3424	12580	5785
3425	12585	5781
3426	12588	5778
3427	12591	5774
3428	12594	5770
3429	12598	5766
3430	12601	5762
3431	12605	5758
3432	12608	5755
3433	12611	5751
3434	12616	5748
3435	12619	5744
3436	12622	5740
3437	12626	5736
3438	12630	5732
3439	12633	5729
3440	12636	5725
3441	12639	5721
3442	12643	5717
3443	12648	5714
3444	12652	5710
3445	12655	5707
3446	12658	5703
3447	12661	5699
3448	12666	5695
3449	12669	5692
3450	12674	5688
3451	12677	5684
3452	12681	5681
3453	12685	5677
3454	12689	5674
3455	12692	5670
3456	12696	5667
3457	12700	5663
3458	12704	5659
3459	12707	5655
3460	12710	5652
3461	12714	5648
3462	12718	5644
3463	12721	5640
3464	12724	5637
3465	12727	5633
3466	12731	5629
3467	12734	5625
3468	12737	5621
3469	12741	5617
3470	12744	5614
3471	12748	5610
3472	12751	5606
3473	12755	5602
3474	12758	5599
3475	12762	5595
3476	12765	5591
3477	12768	5587
3478	12772	5584
3479	12775	5580
3480	12780	5576
3481	12783	5572
3482	12786	5569
3483	12789	5565
3484	12793	5561
3485	12797	5557
3486	12800	5554
3487	12803	5550
3488	12806	5546
3489	12811	5543
3490	12815	5539
3491	12818	5535
3492	12821	5531
3493	12825	5528
3494	12829	5524
3495	12832	5520
3496	12835	5516
3497	12838	5512
3498	12842	5509
3499	12846	5505
3500	12849	5501
3501	12852	5497
3502	12855	5493
3503	12859	5490
3504	12863	5486
3505	12866	5482
3506	12869	5478
3507	12873	5475
3508	12876	5471
3509	12879	5467
3510	12882	5463
3511	12885	5459
3512	12889	5455
3513	12892	5452
3514	12895	5448
3515	12899	5444
3516	12902	5440
3517	12906	5436
3518	12909	5433
3519	12912	5429
3520	12916	5425
3521	12919	5421
3522	12923	5418
3523	12927	5414
3524	12930	5410
3525	12933	5406
3526	12936	5402
3527	12941	5399
3528	12944	5395
3529	12948	5391
3530	12951	5388
3531	12954	5384
3532	12958	5380
3533	12961	5376
3534	12964	5373
3535	12968	5369
3536	12971	5365
3537	12975	5361
3538	12978	5357
3539	12981	5353
3540	12985	5350
3541	12988	5346
3542	12991	5342
3543	12994	5338
3544	12997	5334
3545	13001	5331
3546	13005	5327
3547	13010	5324
3548	13013	5320
3549	13017	5316
3550	13020	5313
3551	13023	5309
3552	13027	5305
3553	13030	5301
3554	13034	5298
3555	13039	5294
3556	13042	5291
3557	13045	5287
3558	13049	5283
3559	13052	5279
3560	13056	5276
3561	13059	5272
3562	13062	5268
3563	13065	5264
3564	13069	5260
3565	13072	5256
3566	13075	5253
3567	13079	5249
3568	13082	5245
3569	13086	5241
3570	13089	5238
3571	13093	5234
3572	13096	5230
3573	13100	5226
3574	13104	5223
3575	13107	5219
3576	13110	5215
3577	13114	5211
3578	13117	5208
3579	13121	5204
3580	13124	5200
3581	13127	5196
3582	13131	5193
3583	13135	5189
3584	13138	5185
3585	13141	5182
3586	13145	5178
3587	13148	5174
3588	13152	5170
3589	13155	5167
3590	13159	5163
3591	13162	5159
3592	13166	5155
3593	13169	5152
3594	13173	5148
3595	13177	5144
3596	13180	5141
3597	13184	5137
3598	13187	5133
3599	13191	5129
3600	13195	5126
3601	13199	5123
3602	13202	5119
3603	13206	5115
3604	13211	5112
3605	13216	5109
3606	13219	5105
3607	13222	5101
3608	13226	5097
3609	13229	5093
3610	13234	5090
3611	13237	5086
3612	13241	5083
3613	13244	5079
3614	13247	5075
3615	13250	5071
3616	13254	5067
3617	13257	5064
3618	13260	5060
3619	13264	5056
3620	13267	5052
3621	13270	5048
3622	13274	5045
3623	13277	5041
3624	13282	5038
3625	13285	5034
3626	13289	5030
3627	13292	5026
3628	13296	5023
3629	13300	5019
3630	13303	5015
3631	13307	5012
3632	13311	5008
3633	13315	5005
3634	13319	5001
3635	13322	4997
3636	13326	4994
3637	13329	4990
3638	13333	4986
3639	13337	4983
3640	13340	4979
3641	13344	4975
3642	13347	4971
3643	13350	4967
3644	13353	4964
3645	13356	4960
3646	13362	4957
3647	13365	4953
3648	13368	4949
3649	13371	4945
3650	13375	4942
3651	13379	4938
3652	13382	4934
3653	13385	4930
3654	13388	4926
3655	13392	4923
3656	13396	4919
3657	13399	4915
3658	13402	4912
3659	13406	4908
3660	13409	4904
3661	13413	4900
3662	13416	4897
3663	13420	4893
3664	13423	4889
3665	13426	4885
3666	13430	4881
3667	13433	4878
3668	13436	4874
3669	13440	4870
3670	13444	4867
3671	13448	4863
3672	13451	4859
3673	13455	4856
3674	13460	4853
3675	13463	4849
3676	13466	4845
3677	13470	4841
3678	13473	4837
3679	13477	4834
3680	13480	4830
3681	13484	4826
3682	13487	4823
3683	13491	4819
3684	13494	4815
3685	13497	4811
3686	13501	4808
3687	13504	4804
3688	13508	4800
3689	13511	4796
3690	13515	4793
3691	13518	4789
3692	13522	4785
3693	13527	4782
3694	13531	4778
3695	13534	4775
3696	13539	4772
3697	13544	4768
3698	13547	4764
3699	13551	4761
3700	13555	4757
3701	13559	4754
3702	13563	4750
3703	13566	4746
3704	13569	4743
3705	13573	4739
3706	13576	4735
3707	13580	4731
3708	13583	4727
3709	13586	4724
3710	13590	4720
3711	13593	4716
3712	13596	4712
3713	13599	4709
3714	13603	4705
3715	13607	4701
3716	13610	4697
3717	13614	4694
3718	13617	4690
3719	13621	4686
3720	13624	4683
3721	13628	4679
3722	13631	4675
3723	13634	4671
3724	13638	4668
3725	13641	4664
3726	13645	4660
3727	13648	4656
3728	13652	4653
3729	13655	4649
3730	13658	4645
3731	13662	4641
3732	13666	4638
3733	13670	4634
3734	13675	4631
3735	13678	4627
3736	13681	4623
3737	13685	4620
3738	13688	4616
3739	13691	4612
3740	13694	4608
3741	13698	4605
3742	13702	4601
3743	13705	4597
3744	13708	4593
3745	13712	4590
3746	13716	4586
3747	13719	4583
3748	13723	4579
3749	13726	4575
3750	13729	4571
3751	13733	4567
3752	13737	4564
3753	13740	4560
3754	13743	4556
3755	13746	4553
3756	13750	4549
3757	13754	4545
3758	13757	4541
3759	13760	4538
3760	13764	4534
3761	13767	4530
3762	13771	4526
3763	13774	4523
3764	13777	4519
3765	13780	4515
3766	13784	4511
3767	13788	4508
3768	13791	4504
3769	13794	4500
3770	13798	4497
3771	13802	4493
3772	13805	4489
3773	13809	4485
3774	13812	4482
3775	13816	4478
3776	13819	4474
3777	13823	4471
3778	13826	4467
3779	13830	4463
3780	13834	4460
3781	13837	4456
3782	13840	4452
3783	13844	4448
3784	13848	4445
3785	13851	4441
3786	13855	4437
3787	13858	4434
3788	13862	4430
3789	13866	4426
3790	13869	4423
3791	13872	4419
3792	13875	4415
3793	13879	4411
3794	13882	4408
3795	13886	4404
3796	13889	4400
3797	13892	4396
3798	13896	4393
3799	13900	4389
3800	13903	4385
3801	13906	4381
3802	13910	4378
3803	13913	4374
3804	13917	4370
3805	13920	4366
3806	13923	4363
3807	13926	4359
3808	13930	4355
3809	13933	4352
3810	13937	4348
3811	13940	4344
3812	13944	4341
3813	13948	4337
3814	13951	4333
3815	13954	4329
3816	13957	4325
3817	13962	4322
3818	13965	4318
3819	13968	4315
3820	13972	4311
3821	13975	4307
3822	13979	4303
3823	13983	4300
3824	13986	4296
3825	13989	4292
3826	13992	4288
3827	13996	4285
3828	13999	4281
3829	14003	4277
3830	14006	4273
3831	14010	4270
3832	14013	4266
3833	14017	4262
3834	14020	4259
3835	14023	4255
3836	14027	4251
3837	14031	4248
3838	14034	4244
3839	14037	4240
3840	14041	4236
3841	14045	4233
3842	14048	4229
3843	14051	4225
3844	14055	4222
3845	14059	4218
3846	14063	4214
3847	14067	4211
3848	14070	4207
3849	14074	4203
3850	14078	4200
3851	14081	4196
3852	14084	4192
3853	14088	4189
3854	14092	4185
3855	14095	4181
3856	14099	4178
3857	14102	4174
3858	14106	4170
3859	14109	4167
3860	14112	4163
3861	14116	4159
3862	14119	4155
3863	14123	4152
3864	14127	4148
3865	14130	4144
3866	14133	4141
3867	14136	4137
3868	14140	4133
3869	14143	4129
3870	14146	4126
3871	14150	4122
3872	14153	4118
3873	14156	4114
3874	14160	4111
3875	14163	4107
3876	14167	4103
3877	14170	4099
3878	14173	4096
3879	14177	4092
3880	14180	4088
3881	14184	4085
3882	14187	4081
3883	14191	4077
3884	14194	4073
3885	14197	4070
3886	14201	4066
3887	14204	4062
3888	14207	4058
3889	14211	4055
3890	14214	4051
3891	14217	4047
3892	14221	4043
3893	14225	4040
3894	14229	4036
3895	14232	4033
3896	14236	4029
3897	14239	4025
3898	14243	4022
3899	14246	4018
3900	14249	4014
3901	14253	4010
3902	14256	4007
3903	14260	4003
3904	14263	3999
3905	14266	3995
3906	14270	3992
3907	14273	3988
3908	14277	3984
3909	14280	3980
3910	14283	3977
3911	14287	3973
3912	14290	3969
3913	14294	3966
3914	14298	3962
3915	14302	3959
3916	14306	3955
3917	14309	3951
3918	14313	3948
3919	14318	3944
3920	14322	3941
3921	14325	3937
3922	14329	3933
3923	14332	3930
3924	14336	3926
3925	14340	3922
3926	14343	3919
3927	14347	3915
3928	14352	3912
3929	14355	3908
3930	14358	3904
3931	14362	3901
3932	14366	3897
3933	14369	3893
3934	14372	3889
3935	14376	3886
3936	14379	3882
3937	14383	3878
3938	14386	3875
3939	14390	3871
3940	14393	3867
3941	14396	3863
3942	14400	3860
3943	14403	3856
3944	14406	3852
3945	14410	3849
3946	14414	3845
3947	14417	3841
3948	14421	3838
3949	14425	3834
3950	14428	3830
3951	14433	3827
3952	14436	3823
3953	14440	3820
3954	14443	3816
3955	14447	3812
3956	14450	3808
3957	14454	3805
3958	14457	3801
3959	14460	3797
3960	14464	3794
3961	14467	3790
3962	14471	3786
3963	14474	3782
3964	14477	3779
3965	14481	3775
3966	14484	3771
3967	14488	3768
3968	14491	3764
3969	14494	3760
3970	14498	3756
3971	14501	3753
3972	14504	3749
3973	14508	3745
3974	14511	3741
3975	14514	3738
3976	14517	3734
3977	14521	3730
3978	14524	3726
3979	14528	3723
3980	14531	3719
3981	14534	3715
3982	14538	3712
3983	14541	3708
3984	14545	3704
3985	14549	3701
3986	14552	3697
3987	14555	3693
3988	14558	3689
3989	14562	3686
3990	14565	3682
3991	14568	3678
3992	14572	3674
3993	14575	3671
3994	14579	3667
3995	14582	3663
3996	14586	3660
3997	14589	3656
3998	14593	3653
3999	14597	3649
4000	14600	3645
4001	14603	3641
4002	14606	3638
4003	14611	3634
4004	14614	3630
4005	14617	3627
4006	14621	3623
4007	14625	3619
4008	14628	3616
4009	14631	3612
4010	14635	3608
4011	14638	3604
4012	14642	3601
4013	14645	3597
4014	14648	3593
4015	14652	3590
4016	14655	3586
4017	14659	3582
4018	14662	3579
4019	14666	3575
4020	14669	3571
4021	14672	3567
4022	14676	3564
4023	14680	3560
4024	14683	3556
4025	14686	3553
4026	14689	3549
4027	14693	3545
4028	14696	3541
4029	14700	3538
4030	14703	3534
4031	14707	3531
4032	14710	3527
4033	14714	3523
4034	14717	3519
4035	14720	3516
4036	14724	3512
4037	14727	3508
4038	14731	3505
4039	14734	3501
4040	14737	3497
4041	14741	3493
4042	14744	3490
4043	14748	3486
4044	14751	3482
4045	14754	3478
4046	14758	3475
4047	14761	3471
4048	14765	3468
4049	14768	3464
4050	14773	3460
4051	14776	3457
4052	14779	3453
4053	14783	3449
4054	14786	3445
4055	14790	3442
4056	14793	3438
4057	14797	3434
4058	14800	3431
4059	14803	3427
4060	14807	3423
4061	14810	3420
4062	14813	3416
4063	14817	3412
4064	14821	3409
4065	14825	3405
4066	14828	3401
4067	14831	3397
4068	14834	3394
4069	14839	3390
4070	14842	3387
4071	14846	3383
4072	14851	3380
4073	14856	3376
4074	14859	3372
4075	14862	3369
4076	14866	3365
4077	14870	3362
4078	14873	3358
4079	14877	3354
4080	14880	3350
4081	14883	3347
4082	14888	3343
4083	14891	3339
4084	14894	3336
4085	14897	3332
4086	14901	3328
4087	14905	3325
4088	14908	3321
4089	14911	3317
4090	14914	3314
4091	14919	3310
4092	14922	3306
4093	14925	3303
4094	14928	3299
4095	14932	3295
4096	14936	3291
4097	14939	3288
4098	14942	3284
4099	14946	3280
4100	14950	3277
4101	14953	3273
4102	14957	3269
4103	14960	3266
4104	14963	3262
4105	14967	3258
4106	14971	3255
4107	14974	3251
4108	14978	3247
4109	14981	3244
4110	14985	3240
4111	14988	3236
4112	14991	3233
4113	14995	3229
4114	14998	3225
4115	15002	3222
4116	15005	3218
4117	15008	3214
4118	15012	3210
4119	15017	3207
4120	15020	3203
4121	15024	3200
4122	15027	3196
4123	15031	3192
4124	15035	3189
4125	15038	3185
4126	15041	3181
4127	15044	3178
4128	15049	3174
4129	15052	3170
4130	15055	3167
4131	15058	3163
4132	15062	3159
4133	15066	3156
4134	15069	3152
4135	15072	3148
4136	15076	3145
4137	15080	3141
4138	15083	3137
4139	15086	3133
4140	15090	3130
4141	15093	3126
4142	15097	3123
4143	15101	3119
4144	15104	3115
4145	15107	3111
4146	15111	3108
4147	15115	3104
4148	15118	3100
4149	15121	3097
4150	15125	3093
4151	15129	3090
4152	15132	3086
4153	15136	3082
4154	15139	3078
4155	15142	3075
4156	15146	3071
4157	15150	3067
4158	15153	3064
4159	15158	3060
4160	15162	3057
4161	15165	3053
4162	15169	3049
4163	15172	3046
4164	15176	3042
4165	15179	3038
4166	15182	3035
4167	15186	3031
4168	15189	3027
4169	15193	3024
4170	15196	3020
4171	15200	3016
4172	15203	3012
4173	15206	3009
4174	15210	3005
4175	15213	3001
4176	15218	2998
4177	15221	2994
4178	15225	2991
4179	15228	2987
4180	15232	2983
4181	15235	2980
4182	15238	2976
4183	15242	2972
4184	15246	2969
4185	15249	2965
4186	15252	2961
4187	15255	2957
4188	15260	2954
4189	15263	2950
4190	15267	2947
4191	15270	2943
4192	15275	2939
4193	15278	2936
4194	15282	2932
4195	15285	2928
4196	15288	2925
4197	15292	2921
4198	15295	2917
4199	15299	2914
4200	15304	2910
4201	15309	2907
4202	15312	2903
4203	15316	2900
4204	15319	2896
4205	15324	2892
4206	15327	2889
4207	15330	2885
4208	15334	2881
4209	15337	2878
4210	15341	2874
4211	15345	2870
4212	15349	2867
4213	15352	2863
4214	15356	2860
4215	15360	2856
4216	15363	2852
4217	15366	2848
4218	15370	2845
4219	15375	2842
4220	15379	2838
4221	15382	2834
4222	15385	2830
4223	15390	2827
4224	15394	2823
4225	15397	2820
4226	15401	2816
4227	15405	2812
4228	15408	2809
4229	15412	2805
4230	15415	2801
4231	15419	2798
4232	15423	2794
4233	15426	2790
4234	15429	2787
4235	15433	2783
4236	15437	2779
4237	15440	2776
4238	15444	2772
4239	15447	2768
4240	15451	2765
4241	15454	2761
4242	15458	2757
4243	15461	2754
4244	15464	2750
4245	15467	2746
4246	15471	2743
4247	15475	2739
4248	15478	2735
4249	15481	2732
4250	15484	2728
4251	15488	2724
4252	15491	2720
4253	15495	2717
4254	15498	2713
4255	15502	2710
4256	15506	2706
4257	15509	2702
4258	15512	2698
4259	15515	2695
4260	15519	2691
4261	15522	2687
4262	15525	2684
4263	15529	2680
4264	15532	2676
4265	15536	2673
4266	15540	2669
4267	15543	2665
4268	15546	2662
4269	15549	2658
4270	15553	2654
4271	15556	2651
4272	15559	2647
4273	15562	2643
4274	15566	2639
4275	15570	2636
4276	15573	2632
4277	15576	2628
4278	15580	2625
4279	15584	2621
4280	15587	2618
4281	15591	2614
4282	15594	2610
4283	15598	2607
4284	15602	2603
4285	15605	2599
4286	15608	2595
4287	15612	2592
4288	15615	2588
4289	15619	2585
4290	15622	2581
4291	15625	2577
4292	15629	2573
4293	15633	2570
4294	15637	2566
4295	15641	2563
4296	15644	2559
4297	15647	2555
4298	15651	2552
4299	15654	2548
4300	15658	2544
4301	15661	2541
4302	15665	2537
4303	15668	2533
4304	15672	2530
4305	15675	2526
4306	15678	2522
4307	15682	2519
4308	15685	2515
4309	15689	2511
4310	15692	2507
4311	15695	2504
4312	15699	2500
4313	15702	2496
4314	15705	2493
4315	15708	2489
4316	15712	2485
4317	15715	2482
4318	15719	2478
4319	15722	2474
4320	15725	2471
4321	15729	2467
4322	15732	2463
4323	15735	2460
4324	15739	2456
4325	15742	2452
4326	15745	2449
4327	15749	2445
4328	15752	2441
4329	15756	2438
4330	15759	2434
4331	15763	2430
4332	15767	2427
4333	15770	2423
4334	15773	2419
4335	15777	2416
4336	15780	2412
4337	15784	2408
4338	15787	2405
4339	15790	2401
4340	15794	2397
4341	15798	2394
4342	15801	2390
4343	15804	2386
4344	15807	2382
4345	15811	2379
4346	15815	2375
4347	15818	2372
4348	15821	2368
4349	15824	2364
4350	15828	2360
4351	15831	2357
4352	15835	2353
4353	15838	2349
4354	15841	2346
4355	15845	2342
4356	15848	2338
4357	15852	2335
4358	15855	2331
4359	15859	2328
4360	15863	2324
4361	15866	2320
4362	15869	2316
4363	15873	2313
4364	15877	2309
4365	15880	2306
4366	15884	2302
4367	15890	2299
4368	15894	2295
4369	15897	2291
4370	15900	2288
4371	15904	2284
4372	15909	2281
4373	15912	2277
4374	15916	2273
4375	15919	2270
4376	15922	2266
4377	15926	2262
4378	15930	2259
4379	15933	2255
4380	15937	2251
4381	15942	2248
4382	15946	2244
4383	15949	2241
4384	15952	2237
4385	15957	2233
4386	15962	2230
4387	15965	2226
4388	15968	2223
4389	15973	2219
4390	15977	2215
4391	15981	2212
4392	15984	2208
4393	15988	2205
4394	15992	2201
4395	15996	2197
4396	15999	2194
4397	16002	2190
4398	16006	2186
4399	16009	2183
4400	16012	2179
4401	16016	2175
4402	16019	2172
4403	16024	2168
4404	16027	2164
4405	16030	2161
4406	16034	2157
4407	16039	2154
4408	16042	2150
4409	16045	2146
4410	16049	2143
4411	16052	2139
4412	16056	2135
4413	16060	2132
4414	16064	2128
4415	16067	2124
4416	16072	2121
4417	16076	2117
4418	16079	2114
4419	16082	2110
4420	16085	2106
4421	16089	2103
4422	16093	2099
4423	16096	2095
4424	16099	2092
4425	16104	2088
4426	16108	2084
4427	16111	2081
4428	16114	2077
4429	16119	2074
4430	16123	2070
4431	16126	2066
4432	16130	2063
4433	16133	2059
4434	16137	2055
4435	16140	2052
4436	16144	2048
4437	16147	2044
4438	16150	2041
4439	16154	2037
4440	16157	2033
4441	16160	2030
4442	16164	2026
4443	16168	2022
4444	16171	2019
4445	16175	2015
4446	16178	2011
4447	16182	2008
4448	16185	2004
4449	16189	2000
4450	16192	1997
4451	16195	1993
4452	16199	1989
4453	16202	1986
4454	16206	1982
4455	16210	1978
4456	16214	1975
4457	16218	1971
4458	16223	1968
4459	16229	1965
4460	16236	1961
4461	16239	1958
4462	16244	1954
4463	16247	1950
4464	16252	1947
4465	16255	1943
4466	16258	1939
4467	16262	1936
4468	16265	1932
4469	16268	1928
4470	16271	1925
4471	16274	1921
4472	16279	1917
4473	16282	1914
4474	16285	1910
4475	16289	1907
4476	16293	1903
4477	16297	1899
4478	16301	1896
4479	16304	1892
4480	16307	1888
4481	16311	1885
4482	16314	1881
4483	16317	1877
4484	16320	1874
4485	16324	1870
4486	16328	1866
4487	16331	1863
4488	16334	1859
4489	16338	1855
4490	16341	1852
4491	16345	1848
4492	16348	1844
4493	16351	1841
4494	16355	1837
4495	16358	1833
4496	16362	1830
4497	16365	1826
4498	16369	1822
4499	16373	1819
4500	16377	1815
4501	16380	1811
4502	16383	1808
4503	16386	1804
4504	16389	1800
4505	16393	1797
4506	16397	1793
4507	16400	1789
4508	16403	1786
4509	16406	1782
4510	16410	1778
4511	16414	1775
4512	16417	1771
4513	16420	1767
4514	16423	1764
4515	16427	1760
4516	16430	1756
4517	16434	1753
4518	16437	1749
4519	16441	1745
4520	16444	1742
4521	16448	1738
4522	16451	1734
4523	16455	1731
4524	16458	1727
4525	16462	1724
4526	16465	1720
4527	16468	1716
4528	16472	1713
4529	16475	1709
4530	16479	1705
4531	16482	1702
4532	16486	1698
4533	16490	1694
4534	16493	1691
4535	16496	1687
4536	16500	1683
4537	16503	1680
4538	16506	1676
4539	16510	1672
4540	16513	1669
4541	16516	1665
4542	16520	1661
4543	16523	1658
4544	16526	1654
4545	16530	1650
4546	16533	1647
4547	16536	1643
4548	16541	1639
4549	16545	1636
4550	16548	1632
4551	16552	1629
4552	16555	1625
4553	16558	1621
4554	16562	1618
4555	16565	1614
4556	16569	1610
4557	16572	1607
4558	16575	1603
4559	16578	1599
4560	16582	1596
4561	16585	1592
4562	16589	1588
4563	16592	1585
4564	16596	1581
4565	16599	1577
4566	16603	1574
4567	16606	1570
4568	16609	1566
4569	16612	1563
4570	16615	1559
4571	16619	1555
4572	16622	1552
4573	16625	1548
4574	16629	1544
4575	16632	1541
4576	16636	1537
4577	16640	1533
4578	16643	1530
4579	16646	1526
4580	16649	1522
4581	16654	1519
4582	16657	1515
4583	16660	1511
4584	16663	1508
4585	16667	1504
4586	16671	1501
4587	16674	1497
4588	16677	1493
4589	16681	1490
4590	16684	1486
4591	16688	1482
4592	16691	1479
4593	16694	1475
4594	16698	1471
4595	16702	1468
4596	16705	1464
4597	16709	1460
4598	16712	1457
4599	16715	1453
4600	16719	1449
4601	16722	1446
4602	16725	1442
4603	16729	1438
4604	16733	1435
4605	16737	1431
4606	16740	1428
4607	16743	1424
4608	16747	1420
4609	16750	1417
4610	16754	1413
4611	16757	1409
4612	16760	1406
4613	16764	1402
4614	16768	1398
4615	16771	1395
4616	16774	1391
4617	16777	1387
4618	16781	1384
4619	16784	1380
4620	16788	1376
4621	16791	1373
4622	16795	1369
4623	16799	1366
4624	16802	1362
4625	16806	1358
4626	16809	1355
4627	16813	1351
4628	16816	1347
4629	16820	1344
4630	16823	1340
4631	16827	1336
4632	16831	1333
4633	16834	1329
4634	16837	1325
4635	16840	1322
4636	16844	1318
4637	16848	1315
4638	16851	1311
4639	16855	1307
4640	16859	1304
4641	16863	1300
4642	16866	1296
4643	16870	1293
4644	16873	1289
4645	16876	1285
4646	16880	1282
4647	16884	1278
4648	16887	1274
4649	16890	1271
4650	16894	1267
4651	16897	1264
4652	16901	1260
4653	16904	1256
4654	16907	1253
4655	16910	1249
4656	16914	1245
4657	16917	1242
4658	16921	1238
4659	16924	1234
4660	16928	1231
4661	16931	1227
4662	16934	1223
4663	16938	1220
4664	16940	1216
4665	16944	1212
4666	16948	1209
4667	16951	1205
4668	16955	1202
4669	16958	1198
4670	16962	1194
4671	16966	1191
4672	16969	1187
4673	16973	1183
4674	16977	1180
4675	16981	1176
4676	16985	1173
4677	16989	1169
4678	16995	1165
4679	16998	1162
4680	17001	1158
4681	17005	1155
4682	17009	1151
4683	17014	1147
4684	17017	1144
4685	17020	1140
4686	17024	1136
4687	17029	1133
4688	17033	1129
4689	17037	1126
4690	17041	1122
4691	17047	1119
4692	17050	1115
4693	17053	1111
4694	17057	1108
4695	17062	1104
4696	17066	1100
4697	17069	1097
4698	17073	1093
4699	17077	1090
4700	17080	1086
4701	17084	1082
4702	17087	1079
4703	17091	1075
4704	17095	1071
4705	17098	1068
4706	17102	1064
4707	17106	1060
4708	17110	1057
4709	17113	1053
4710	17117	1050
4711	17121	1046
4712	17125	1042
4713	17128	1039
4714	17132	1035
4715	17135	1031
4716	17139	1028
4717	17143	1024
4718	17147	1021
4719	17151	1017
4720	17155	1013
4721	17159	1010
4722	17162	1006
4723	17165	1002
4724	17169	999
4725	17174	995
4726	17177	992
4727	17180	988
4728	17184	984
4729	17189	981
4730	17192	977
4731	17195	973
4732	17199	970
4733	17202	966
4734	17206	962
4735	17209	959
4736	17213	955
4737	17216	952
4738	17220	948
4739	17224	944
4740	17228	941
4741	17231	937
4742	17235	933
4743	17239	930
4744	17243	926
4745	17247	923
4746	17250	919
4747	17255	915
4748	17258	912
4749	17261	908
4750	17265	904
4751	17269	901
4752	17273	897
4753	17278	894
4754	17281	890
4755	17286	886
4756	17291	883
4757	17294	879
4758	17297	875
4759	17300	872
4760	17304	868
4761	17307	865
4762	17310	861
4763	17313	857
4764	17318	854
4765	17321	850
4766	17325	846
4767	17328	843
4768	17331	839
4769	17335	835
4770	17338	832
4771	17342	828
4772	17346	824
4773	17351	821
4774	17355	817
4775	17359	814
4776	17363	810
4777	17367	806
4778	17373	803
4779	17376	799
4780	17380	796
4781	17384	792
4782	17387	788
4783	17391	785
4784	17395	781
4785	17399	777
4786	17402	774
4787	17405	770
4788	17409	767
4789	17412	763
4790	17416	759
4791	17419	756
4792	17422	752
4793	17425	748
4794	17429	745
4795	17432	741
4796	17436	737
4797	17439	734
4798	17442	730
4799	17445	726
4800	17449	723
4801	17452	719
4802	17455	715
4803	17459	712
4804	17463	708
4805	17466	705
4806	17469	701
